time_s,phase,x,y,z,vx,vy,vz,speed,wp_x,wp_y,wp_z,v_cmd_x,v_cmd_y,v_cmd_z
11.96,TRACK_WP_3,-0.739074,1.026459,1.311761,1.146827,-0.205426,-0.122488,1.171501,2.200000,0.500000,1.000000,0.587407,-0.105219,-0.062309
11.98,TRACK_WP_3,-0.727606,1.024405,1.310536,1.146834,-0.205428,-0.122457,1.171505,2.200000,0.500000,1.000000,0.587407,-0.105219,-0.062307
12.00,TRACK_WP_3,-0.716137,1.022350,1.309312,1.146838,-0.205428,-0.122430,1.171506,2.200000,0.500000,1.000000,0.587407,-0.105219,-0.062306
12.02,TRACK_WP_3,-0.704669,1.020296,1.308088,1.146839,-0.205428,-0.122405,1.171505,2.200000,0.500000,1.000000,0.587407,-0.105219,-0.062304
12.04,TRACK_WP_3,-0.693201,1.018242,1.306864,1.146838,-0.205428,-0.122382,1.171502,2.200000,0.500000,1.000000,0.587407,-0.105219,-0.062303
12.06,TRACK_WP_3,-0.681732,1.016187,1.305640,1.146836,-0.205427,-0.122361,1.171497,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062301
12.08,TRACK_WP_3,-0.670264,1.014133,1.304416,1.146833,-0.205427,-0.122342,1.171492,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062300
12.10,TRACK_WP_3,-0.658796,1.012079,1.303193,1.146829,-0.205426,-0.122325,1.171486,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062298
12.12,TRACK_WP_3,-0.647327,1.010025,1.301970,1.146825,-0.205425,-0.122310,1.171481,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062297
12.14,TRACK_WP_3,-0.635859,1.007970,1.300747,1.146821,-0.205424,-0.122296,1.171475,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062295
12.16,TRACK_WP_3,-0.624391,1.005916,1.299524,1.146816,-0.205423,-0.122283,1.171469,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062294
12.18,TRACK_WP_3,-0.612923,1.003862,1.298301,1.146813,-0.205422,-0.122271,1.171464,2.200000,0.500000,1.000000,0.587408,-0.105219,-0.062293
12.20,TRACK_WP_3,-0.601455,1.001808,1.297079,1.146809,-0.205421,-0.122260,1.171459,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062291
12.22,TRACK_WP_3,-0.589987,0.999754,1.295856,1.146806,-0.205421,-0.122250,1.171454,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062290
12.24,TRACK_WP_3,-0.578519,0.997699,1.294634,1.146803,-0.205420,-0.122241,1.171451,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062289
12.26,TRACK_WP_3,-0.567051,0.995645,1.293411,1.146800,-0.205420,-0.122232,1.171447,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062287
12.28,TRACK_WP_3,-0.555583,0.993591,1.292189,1.146798,-0.205419,-0.122224,1.171444,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062286
12.30,TRACK_WP_3,-0.544115,0.991537,1.290967,1.146796,-0.205419,-0.122217,1.171442,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062285
12.32,TRACK_WP_3,-0.532647,0.989483,1.289745,1.146795,-0.205419,-0.122210,1.171440,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062283
12.34,TRACK_WP_3,-0.521179,0.987428,1.288523,1.146794,-0.205418,-0.122204,1.171438,2.200000,0.500000,1.000000,0.587409,-0.105219,-0.062282
12.36,TRACK_WP_3,-0.509711,0.985374,1.287301,1.146793,-0.205418,-0.122198,1.171437,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062281
12.38,TRACK_WP_3,-0.498243,0.983320,1.286079,1.146793,-0.205418,-0.122193,1.171436,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062280
12.40,TRACK_WP_3,-0.486775,0.981266,1.284857,1.146793,-0.205418,-0.122187,1.171435,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062278
12.42,TRACK_WP_3,-0.475307,0.979212,1.283635,1.146793,-0.205418,-0.122182,1.171435,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062277
12.44,TRACK_WP_3,-0.463839,0.977157,1.282413,1.146793,-0.205418,-0.122178,1.171434,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062276
12.46,TRACK_WP_3,-0.452371,0.975103,1.281191,1.146793,-0.205418,-0.122173,1.171434,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062274
12.48,TRACK_WP_3,-0.440903,0.973049,1.279970,1.146794,-0.205418,-0.122169,1.171434,2.200000,0.500000,1.000000,0.587410,-0.105219,-0.062273
12.50,TRACK_WP_3,-0.429435,0.970995,1.278748,1.146794,-0.205418,-0.122165,1.171434,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062272
12.52,TRACK_WP_3,-0.417967,0.968941,1.277526,1.146795,-0.205418,-0.122161,1.171434,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062270
12.54,TRACK_WP_3,-0.406499,0.966887,1.276305,1.146795,-0.205418,-0.122157,1.171434,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062269
12.56,TRACK_WP_3,-0.395031,0.964832,1.275083,1.146796,-0.205419,-0.122154,1.171434,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062268
12.58,TRACK_WP_3,-0.383563,0.962778,1.273862,1.146796,-0.205419,-0.122150,1.171435,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062266
12.60,TRACK_WP_3,-0.372095,0.960724,1.272640,1.146797,-0.205419,-0.122147,1.171435,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062265
12.62,TRACK_WP_3,-0.360628,0.958670,1.271419,1.146797,-0.205419,-0.122144,1.171435,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062264
12.64,TRACK_WP_3,-0.349160,0.956616,1.270197,1.146798,-0.205419,-0.122140,1.171435,2.200000,0.500000,1.000000,0.587411,-0.105219,-0.062262
12.66,TRACK_WP_3,-0.337692,0.954561,1.268976,1.146798,-0.205419,-0.122137,1.171435,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062261
12.68,TRACK_WP_3,-0.326224,0.952507,1.267755,1.146798,-0.205419,-0.122134,1.171435,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062260
12.70,TRACK_WP_3,-0.314756,0.950453,1.266533,1.146799,-0.205419,-0.122131,1.171435,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062258
12.72,TRACK_WP_3,-0.303288,0.948399,1.265312,1.146799,-0.205419,-0.122128,1.171435,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062257
12.74,TRACK_WP_3,-0.291820,0.946345,1.264091,1.146800,-0.205419,-0.122125,1.171436,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062256
12.76,TRACK_WP_3,-0.280352,0.944290,1.262869,1.146800,-0.205419,-0.122122,1.171436,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062254
12.78,TRACK_WP_3,-0.268884,0.942236,1.261648,1.146801,-0.205419,-0.122119,1.171436,2.200000,0.500000,1.000000,0.587412,-0.105220,-0.062253
12.80,TRACK_WP_3,-0.257416,0.940182,1.260427,1.146801,-0.205420,-0.122116,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062252
12.82,TRACK_WP_3,-0.245948,0.938128,1.259206,1.146801,-0.205420,-0.122113,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062250
12.84,TRACK_WP_3,-0.234480,0.936074,1.257985,1.146801,-0.205420,-0.122111,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062249
12.86,TRACK_WP_3,-0.223012,0.934020,1.256764,1.146802,-0.205420,-0.122108,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062247
12.88,TRACK_WP_3,-0.211544,0.931965,1.255543,1.146802,-0.205420,-0.122105,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062246
12.90,TRACK_WP_3,-0.200075,0.929911,1.254322,1.146802,-0.205420,-0.122102,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062245
12.92,TRACK_WP_3,-0.188607,0.927857,1.253101,1.146803,-0.205420,-0.122099,1.171436,2.200000,0.500000,1.000000,0.587413,-0.105220,-0.062243
12.94,TRACK_WP_3,-0.177139,0.925803,1.251880,1.146803,-0.205420,-0.122096,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062242
12.96,TRACK_WP_3,-0.165671,0.923748,1.250659,1.146803,-0.205420,-0.122094,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062240
12.98,TRACK_WP_3,-0.154203,0.921694,1.249438,1.146803,-0.205420,-0.122091,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062239
13.00,TRACK_WP_3,-0.142735,0.919640,1.248217,1.146804,-0.205420,-0.122088,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062238
13.02,TRACK_WP_3,-0.131267,0.917586,1.246996,1.146804,-0.205420,-0.122085,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062236
13.04,TRACK_WP_3,-0.119799,0.915532,1.245775,1.146804,-0.205420,-0.122082,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062235
13.06,TRACK_WP_3,-0.108331,0.913477,1.244554,1.146805,-0.205420,-0.122080,1.171436,2.200000,0.500000,1.000000,0.587414,-0.105220,-0.062233
13.08,TRACK_WP_3,-0.096863,0.911423,1.243333,1.146805,-0.205420,-0.122077,1.171436,2.200000,0.500000,1.000000,0.587415,-0.105220,-0.062232
13.10,TRACK_WP_3,-0.085395,0.909369,1.242113,1.146805,-0.205420,-0.122074,1.171436,2.200000,0.500000,1.000000,0.587415,-0.105220,-0.062230
13.12,TRACK_WP_3,-0.073927,0.907315,1.240892,1.146805,-0.205420,-0.122071,1.171436,2.200000,0.500000,1.000000,0.587415,-0.105220,-0.062229
13.14,TRACK_WP_3,-0.062459,0.905261,1.239671,1.146806,-0.205420,-0.122068,1.171436,2.200000,0.500000,1.000000,0.587415,-0.105220,-0.062227
13.16,TRACK_WP_3,-0.050991,0.903206,1.238451,1.146806,-0.205420,-0.122065,1.171436,2.200000,0.500000,1.000000,0.587415,-0.105220,-0.062226
13.18,TRACK_WP_3,-0.039523,0.901152,1.237230,1.146806,-0.205421,-0.122063,1.171436,2.200000,0.500000,1.000000,0.587415,-0.105220,-0.062224
13.20,TRACK_WP_3,-0.028055,0.899098,1.236009,1.146806,-0.205421,-0.122060,1.171436,2.200000,0.500000,1.000000,0.587416,-0.105220,-0.062223
13.22,TRACK_WP_3,-0.016587,0.897044,1.234789,1.146807,-0.205421,-0.122057,1.171436,2.200000,0.500000,1.000000,0.587416,-0.105220,-0.062221
13.24,TRACK_WP_3,-0.005119,0.894990,1.233568,1.146807,-0.205421,-0.122054,1.171436,2.200000,0.500000,1.000000,0.587416,-0.105220,-0.062220
13.26,TRACK_WP_3,0.006349,0.892935,1.232348,1.146807,-0.205421,-0.122051,1.171436,2.200000,0.500000,1.000000,0.587416,-0.105220,-0.062218
13.28,TRACK_WP_3,0.017817,0.890881,1.231127,1.146808,-0.205421,-0.122048,1.171436,2.200000,0.500000,1.000000,0.587416,-0.105220,-0.062217
13.30,TRACK_WP_3,0.029286,0.888827,1.229907,1.146808,-0.205421,-0.122045,1.171435,2.200000,0.500000,1.000000,0.587416,-0.105220,-0.062215
13.32,TRACK_WP_3,0.040754,0.886773,1.228686,1.146808,-0.205421,-0.122042,1.171436,2.200000,0.500000,1.000000,0.587417,-0.105220,-0.062213
13.34,TRACK_WP_3,0.052222,0.884719,1.227466,1.146809,-0.205421,-0.122039,1.171435,2.200000,0.500000,1.000000,0.587417,-0.105220,-0.062212
13.36,TRACK_WP_3,0.063690,0.882664,1.226246,1.146809,-0.205421,-0.122036,1.171436,2.200000,0.500000,1.000000,0.587417,-0.105220,-0.062210
13.38,TRACK_WP_3,0.075158,0.880610,1.225025,1.146809,-0.205421,-0.122033,1.171435,2.200000,0.500000,1.000000,0.587417,-0.105220,-0.062209
13.40,TRACK_WP_3,0.086626,0.878556,1.223805,1.146809,-0.205421,-0.122030,1.171436,2.200000,0.500000,1.000000,0.587417,-0.105221,-0.062207
13.42,TRACK_WP_3,0.098094,0.876502,1.222585,1.146810,-0.205421,-0.122027,1.171435,2.200000,0.500000,1.000000,0.587417,-0.105221,-0.062205
13.44,TRACK_WP_3,0.109562,0.874448,1.221364,1.146810,-0.205421,-0.122024,1.171435,2.200000,0.500000,1.000000,0.587417,-0.105221,-0.062204
13.46,TRACK_WP_3,0.121030,0.872393,1.220144,1.146810,-0.205421,-0.122021,1.171436,2.200000,0.500000,1.000000,0.587418,-0.105221,-0.062202
13.48,TRACK_WP_3,0.132498,0.870339,1.218924,1.146811,-0.205421,-0.122018,1.171435,2.200000,0.500000,1.000000,0.587418,-0.105221,-0.062201
13.50,TRACK_WP_3,0.143966,0.868285,1.217704,1.146811,-0.205421,-0.122015,1.171435,2.200000,0.500000,1.000000,0.587418,-0.105221,-0.062199
13.52,TRACK_WP_3,0.155435,0.866231,1.216484,1.146811,-0.205421,-0.122012,1.171435,2.200000,0.500000,1.000000,0.587418,-0.105221,-0.062197
13.54,TRACK_WP_3,0.166903,0.864177,1.215263,1.146812,-0.205421,-0.122009,1.171435,2.200000,0.500000,1.000000,0.587418,-0.105221,-0.062196
13.56,TRACK_WP_3,0.178371,0.862122,1.214043,1.146812,-0.205422,-0.122006,1.171435,2.200000,0.500000,1.000000,0.587419,-0.105221,-0.062194
13.58,TRACK_WP_3,0.189839,0.860068,1.212823,1.146812,-0.205422,-0.122003,1.171435,2.200000,0.500000,1.000000,0.587419,-0.105221,-0.062192
13.60,TRACK_WP_3,0.201307,0.858014,1.211603,1.146813,-0.205422,-0.121999,1.171435,2.200000,0.500000,1.000000,0.587419,-0.105221,-0.062191
13.62,TRACK_WP_3,0.212775,0.855960,1.210383,1.146813,-0.205422,-0.121996,1.171435,2.200000,0.500000,1.000000,0.587419,-0.105221,-0.062189
13.64,TRACK_WP_3,0.224243,0.853905,1.209163,1.146813,-0.205422,-0.121993,1.171435,2.200000,0.500000,1.000000,0.587419,-0.105221,-0.062187
13.66,TRACK_WP_3,0.235711,0.851851,1.207944,1.146814,-0.205422,-0.121990,1.171435,2.200000,0.500000,1.000000,0.587419,-0.105221,-0.062185
13.68,TRACK_WP_3,0.247180,0.849797,1.206724,1.146814,-0.205422,-0.121987,1.171435,2.200000,0.500000,1.000000,0.587420,-0.105221,-0.062184
13.70,TRACK_WP_3,0.258648,0.847743,1.205504,1.146814,-0.205422,-0.121983,1.171435,2.200000,0.500000,1.000000,0.587420,-0.105221,-0.062182
13.72,TRACK_WP_3,0.270116,0.845689,1.204284,1.146814,-0.205422,-0.121980,1.171435,2.200000,0.500000,1.000000,0.587420,-0.105221,-0.062180
13.74,TRACK_WP_3,0.281584,0.843634,1.203064,1.146815,-0.205422,-0.121977,1.171435,2.200000,0.500000,1.000000,0.587420,-0.105221,-0.062178
13.76,TRACK_WP_3,0.293052,0.841580,1.201844,1.146815,-0.205422,-0.121974,1.171435,2.200000,0.500000,1.000000,0.587420,-0.105221,-0.062177
13.78,TRACK_WP_3,0.304520,0.839526,1.200625,1.146816,-0.205422,-0.121970,1.171435,2.200000,0.500000,1.000000,0.587420,-0.105221,-0.062175
13.80,TRACK_WP_3,0.315988,0.837472,1.199405,1.146816,-0.205422,-0.121967,1.171435,2.200000,0.500000,1.000000,0.587421,-0.105221,-0.062173
13.82,TRACK_WP_3,0.327457,0.835417,1.198185,1.146816,-0.205422,-0.121964,1.171435,2.200000,0.500000,1.000000,0.587421,-0.105221,-0.062171
13.84,TRACK_WP_3,0.338925,0.833363,1.196966,1.146816,-0.205422,-0.121960,1.171435,2.200000,0.500000,1.000000,0.587421,-0.105221,-0.062169
13.86,TRACK_WP_3,0.350393,0.831309,1.195746,1.146817,-0.205422,-0.121957,1.171435,2.200000,0.500000,1.000000,0.587421,-0.105221,-0.062168
13.88,TRACK_WP_3,0.361861,0.829255,1.194527,1.146817,-0.205422,-0.121953,1.171435,2.200000,0.500000,1.000000,0.587421,-0.105221,-0.062166
13.90,TRACK_WP_3,0.373329,0.827201,1.193307,1.146818,-0.205423,-0.121950,1.171435,2.200000,0.500000,1.000000,0.587422,-0.105221,-0.062164
13.92,TRACK_WP_3,0.384797,0.825146,1.192088,1.146818,-0.205423,-0.121946,1.171435,2.200000,0.500000,1.000000,0.587422,-0.105221,-0.062162
13.94,TRACK_WP_3,0.396266,0.823092,1.190868,1.146818,-0.205423,-0.121943,1.171435,2.200000,0.500000,1.000000,0.587422,-0.105221,-0.062160
13.96,TRACK_WP_3,0.407734,0.821038,1.189649,1.146819,-0.205423,-0.121939,1.171435,2.200000,0.500000,1.000000,0.587422,-0.105221,-0.062158
13.98,TRACK_WP_3,0.419202,0.818984,1.188429,1.146819,-0.205423,-0.121936,1.171435,2.200000,0.500000,1.000000,0.587422,-0.105221,-0.062156
14.00,TRACK_WP_3,0.430670,0.816929,1.187210,1.146819,-0.205423,-0.121932,1.171435,2.200000,0.500000,1.000000,0.587423,-0.105221,-0.062154
14.02,TRACK_WP_3,0.442138,0.814875,1.185991,1.146820,-0.205423,-0.121929,1.171435,2.200000,0.500000,1.000000,0.587423,-0.105222,-0.062152
14.04,TRACK_WP_3,0.453607,0.812821,1.184772,1.146820,-0.205423,-0.121925,1.171435,2.200000,0.500000,1.000000,0.587423,-0.105222,-0.062150
14.06,TRACK_WP_3,0.465075,0.810767,1.183552,1.146820,-0.205423,-0.121921,1.171435,2.200000,0.500000,1.000000,0.587423,-0.105222,-0.062148
14.08,TRACK_WP_3,0.476543,0.808712,1.182333,1.146821,-0.205423,-0.121918,1.171435,2.200000,0.500000,1.000000,0.587423,-0.105222,-0.062146
14.10,TRACK_WP_3,0.488011,0.806658,1.181114,1.146821,-0.205423,-0.121914,1.171435,2.200000,0.500000,1.000000,0.587424,-0.105222,-0.062144
14.12,TRACK_WP_3,0.499479,0.804604,1.179895,1.146821,-0.205423,-0.121910,1.171435,2.200000,0.500000,1.000000,0.587424,-0.105222,-0.062142
14.14,TRACK_WP_3,0.510948,0.802550,1.178676,1.146822,-0.205423,-0.121907,1.171435,2.200000,0.500000,1.000000,0.587424,-0.105222,-0.062140
14.16,TRACK_WP_3,0.522416,0.800496,1.177457,1.146822,-0.205423,-0.121903,1.171435,2.200000,0.500000,1.000000,0.587424,-0.105222,-0.062138
14.18,TRACK_WP_3,0.533884,0.798441,1.176238,1.146823,-0.205423,-0.121899,1.171435,2.200000,0.500000,1.000000,0.587424,-0.105222,-0.062136
14.20,TRACK_WP_3,0.545352,0.796387,1.175019,1.146823,-0.205424,-0.121895,1.171435,2.200000,0.500000,1.000000,0.587425,-0.105222,-0.062134
14.22,TRACK_WP_3,0.556821,0.794333,1.173800,1.146823,-0.205424,-0.121891,1.171435,2.200000,0.500000,1.000000,0.587425,-0.105222,-0.062132
14.24,TRACK_WP_3,0.568289,0.792279,1.172581,1.146824,-0.205424,-0.121888,1.171435,2.200000,0.500000,1.000000,0.587425,-0.105222,-0.062130
14.26,TRACK_WP_3,0.579757,0.790224,1.171362,1.146824,-0.205424,-0.121884,1.171435,2.200000,0.500000,1.000000,0.587425,-0.105222,-0.062128
14.28,TRACK_WP_3,0.591225,0.788170,1.170143,1.146825,-0.205424,-0.121880,1.171435,2.200000,0.500000,1.000000,0.587425,-0.105222,-0.062126
14.30,TRACK_WP_3,0.602694,0.786116,1.168924,1.146825,-0.205424,-0.121876,1.171435,2.200000,0.500000,1.000000,0.587426,-0.105222,-0.062124
14.32,TRACK_WP_3,0.614162,0.784062,1.167706,1.146825,-0.205424,-0.121872,1.171435,2.200000,0.500000,1.000000,0.587426,-0.105222,-0.062122
14.34,TRACK_WP_3,0.625630,0.782007,1.166487,1.146826,-0.205424,-0.121868,1.171435,2.200000,0.500000,1.000000,0.587426,-0.105222,-0.062119
14.36,TRACK_WP_3,0.637098,0.779953,1.165268,1.146826,-0.205424,-0.121864,1.171435,2.200000,0.500000,1.000000,0.587426,-0.105222,-0.062117
14.38,TRACK_WP_3,0.648567,0.777899,1.164050,1.146827,-0.205424,-0.121860,1.171435,2.200000,0.500000,1.000000,0.587427,-0.105222,-0.062115
14.40,TRACK_WP_3,0.660035,0.775845,1.162831,1.146827,-0.205424,-0.121856,1.171435,2.200000,0.500000,1.000000,0.587427,-0.105222,-0.062113
14.42,TRACK_WP_3,0.671503,0.773790,1.161613,1.146827,-0.205424,-0.121852,1.171435,2.200000,0.500000,1.000000,0.587427,-0.105222,-0.062110
14.44,TRACK_WP_3,0.682971,0.771736,1.160394,1.146828,-0.205424,-0.121847,1.171435,2.200000,0.500000,1.000000,0.587427,-0.105222,-0.062108
14.46,TRACK_WP_3,0.694440,0.769682,1.159176,1.146828,-0.205424,-0.121843,1.171435,2.200000,0.500000,1.000000,0.587428,-0.105222,-0.062106
14.48,TRACK_WP_3,0.705908,0.767628,1.157957,1.146829,-0.205425,-0.121839,1.171435,2.200000,0.500000,1.000000,0.587428,-0.105222,-0.062104
14.50,TRACK_WP_3,0.717376,0.765574,1.156739,1.146829,-0.205425,-0.121835,1.171435,2.200000,0.500000,1.000000,0.587428,-0.105222,-0.062101
14.52,TRACK_WP_3,0.728845,0.763519,1.155521,1.146830,-0.205425,-0.121831,1.171435,2.200000,0.500000,1.000000,0.587428,-0.105222,-0.062099
14.54,TRACK_WP_3,0.740313,0.761465,1.154302,1.146830,-0.205425,-0.121826,1.171435,2.200000,0.500000,1.000000,0.587428,-0.105223,-0.062097
14.56,TRACK_WP_3,0.751781,0.759411,1.153084,1.146830,-0.205425,-0.121822,1.171435,2.200000,0.500000,1.000000,0.587429,-0.105223,-0.062094
14.58,TRACK_WP_3,0.763249,0.757356,1.151866,1.146831,-0.205425,-0.121818,1.171435,2.200000,0.500000,1.000000,0.587429,-0.105223,-0.062092
14.60,TRACK_WP_3,0.774718,0.755302,1.150648,1.146831,-0.205425,-0.121813,1.171435,2.200000,0.500000,1.000000,0.587429,-0.105223,-0.062089
14.62,TRACK_WP_3,0.786186,0.753248,1.149430,1.146832,-0.205425,-0.121809,1.171435,2.200000,0.500000,1.000000,0.587429,-0.105223,-0.062087
14.64,TRACK_WP_3,0.797654,0.751194,1.148211,1.146832,-0.205425,-0.121804,1.171435,2.200000,0.500000,1.000000,0.587430,-0.105223,-0.062084
14.66,TRACK_WP_3,0.809123,0.749139,1.146993,1.146833,-0.205425,-0.121800,1.171435,2.200000,0.500000,1.000000,0.587430,-0.105223,-0.062082
14.68,TRACK_WP_3,0.820591,0.747085,1.145775,1.146833,-0.205425,-0.121795,1.171435,2.200000,0.500000,1.000000,0.587430,-0.105223,-0.062079
14.70,TRACK_WP_3,0.832059,0.745031,1.144557,1.146834,-0.205425,-0.121791,1.171435,2.200000,0.500000,1.000000,0.587431,-0.105223,-0.062077
14.72,TRACK_WP_3,0.843528,0.742977,1.143340,1.146834,-0.205426,-0.121786,1.171435,2.200000,0.500000,1.000000,0.587431,-0.105223,-0.062074
14.74,TRACK_WP_3,0.854996,0.740922,1.142122,1.146834,-0.205426,-0.121781,1.171435,2.200000,0.500000,1.000000,0.587431,-0.105223,-0.062072
14.76,TRACK_WP_3,0.866464,0.738868,1.140904,1.146835,-0.205426,-0.121777,1.171435,2.200000,0.500000,1.000000,0.587431,-0.105223,-0.062069
14.78,TRACK_WP_3,0.877933,0.736814,1.139686,1.146835,-0.205426,-0.121772,1.171435,2.200000,0.500000,1.000000,0.587432,-0.105223,-0.062067
14.80,TRACK_WP_3,0.889401,0.734760,1.138469,1.146836,-0.205426,-0.121767,1.171435,2.200000,0.500000,1.000000,0.587432,-0.105223,-0.062064
14.82,TRACK_WP_3,0.900869,0.732705,1.137251,1.146836,-0.205426,-0.121762,1.171435,2.200000,0.500000,1.000000,0.587432,-0.105223,-0.062061
14.84,TRACK_WP_3,0.912338,0.730651,1.136033,1.146837,-0.205426,-0.121757,1.171435,2.200000,0.500000,1.000000,0.587432,-0.105223,-0.062058
14.86,TRACK_WP_3,0.923806,0.728597,1.134816,1.146837,-0.205426,-0.121752,1.171435,2.200000,0.500000,1.000000,0.587433,-0.105223,-0.062056
14.88,TRACK_WP_3,0.935275,0.726543,1.133598,1.146838,-0.205426,-0.121747,1.171435,2.200000,0.500000,1.000000,0.587433,-0.105223,-0.062053
14.90,TRACK_WP_3,0.946743,0.724488,1.132381,1.146838,-0.205426,-0.121742,1.171435,2.200000,0.500000,1.000000,0.587433,-0.105223,-0.062050
14.92,TRACK_WP_3,0.958211,0.722434,1.131163,1.146839,-0.205426,-0.121737,1.171435,2.200000,0.500000,1.000000,0.587434,-0.105223,-0.062047
14.94,TRACK_WP_3,0.969680,0.720380,1.129946,1.146839,-0.205426,-0.121732,1.171435,2.200000,0.500000,1.000000,0.587434,-0.105223,-0.062045
14.96,TRACK_WP_3,0.981148,0.718326,1.128729,1.146840,-0.205427,-0.121727,1.171435,2.200000,0.500000,1.000000,0.587434,-0.105224,-0.062042
14.98,TRACK_WP_3,0.992617,0.716271,1.127512,1.146840,-0.205427,-0.121722,1.171435,2.200000,0.500000,1.000000,0.587434,-0.105224,-0.062039
15.00,TRACK_WP_3,1.004085,0.714217,1.126294,1.146841,-0.205427,-0.121717,1.171435,2.200000,0.500000,1.000000,0.587435,-0.105224,-0.062036
15.02,TRACK_WP_3,1.015553,0.712163,1.125077,1.146842,-0.205427,-0.121711,1.171435,2.200000,0.500000,1.000000,0.587435,-0.105224,-0.062033
15.04,TRACK_WP_3,1.027022,0.710109,1.123860,1.146842,-0.205427,-0.121706,1.171435,2.200000,0.500000,1.000000,0.587435,-0.105224,-0.062030
15.06,TRACK_WP_3,1.038490,0.708054,1.122643,1.146843,-0.205427,-0.121701,1.171435,2.200000,0.500000,1.000000,0.587436,-0.105224,-0.062027
15.08,TRACK_WP_3,1.049959,0.706000,1.121426,1.146843,-0.205427,-0.121695,1.171435,2.200000,0.500000,1.000000,0.587436,-0.105224,-0.062024
15.10,TRACK_WP_3,1.061427,0.703946,1.120209,1.146844,-0.205427,-0.121690,1.171435,2.200000,0.500000,1.000000,0.587436,-0.105224,-0.062021
15.12,TRACK_WP_3,1.072896,0.701891,1.118992,1.146844,-0.205427,-0.121684,1.171435,2.200000,0.500000,1.000000,0.587437,-0.105224,-0.062018
