time,x,y,z,vx,vy,vz,yaw_deg,pitch_deg,roll_deg
3.7299999999999645,0.3554449259036352,0.4093497081948573,0.9994787873479029,0.05425070621012791,0.06395484483077188,0.0011010711561763578,-0.0013906361095582206,-0.32595579363012844,0.24153356138982043
3.7399999999999642,0.35598615500052766,0.4099876629564537,0.999489679432685,0.05399798260761218,0.06363771326929957,0.0010774562602603036,-0.0013212513932284145,-0.3162581986932626,0.23635673571765753
3.749999999999964,0.35652486154006496,0.4106224475800866,0.9995003379694197,0.05374620032675835,0.06332082069269167,0.0010543592453223474,-0.0012534667985423958,-0.3065397516669426,0.23116752780678915
3.759999999999964,0.35706105497362944,0.4112540644844846,0.9995107680835457,0.05349536682115514,0.0630041727734943,0.001031769481770287,-0.001187298525586998,-0.29680106933141626,0.2259662906069368
3.7699999999999636,0.3575947448267888,0.4118825161449058,0.9995209747952876,0.053245489473933275,0.06268777514482236,0.0010096765554780869,-0.0011227623467300327,-0.28704276984877886,0.22075337790456087
3.7799999999999634,0.3581259406985887,0.4125078050927412,0.9995309630217879,0.05299657559720681,0.062371633399953365,0.000988070263243327,-0.0010598736024932107,-0.27726547272046853,0.21552914429526518
3.789999999999963,0.3586546522608397,0.41312993391511454,0.9995407375791941,0.05274863243152444,0.06205575309193275,0.0009669406083407603,-0.0009986471975454842,-0.26746979874483123,0.21029394515639444
3.799999999999963,0.3591808892573988,0.41374890525447783,0.9995503031847013,0.05250166714533059,0.06174013973319038,0.0009462777961706133,-0.0009390975968174309,-0.2576563699747493,0.2050481366198226
3.8099999999999627,0.359704661503446,0.41436472180820333,0.9995596644585522,0.05225568683443601,0.06142479879516773,0.0009260722299990981,-0.0008812388217369092,-0.24782580967533338,0.19979207554492132
3.8199999999999625,0.3602259788847548,0.4149773863281719,0.9995688259259947,0.05201069852149772,0.061109735707955436,0.0009063145067896963,-0.0008250844465882811,-0.23797874228167304,0.19452611949170326
3.8299999999999623,0.36074485135695855,0.41558690162035755,0.9995777920191988,0.051766709155508094,0.06079495585994088,0.000886995413123265,-0.0007706475949932223,-0.22811579335664353,0.1892506266941335
3.839999999999962,0.36126128894481085,0.4161932705444088,0.9995865670791322,0.05152372561129288,0.060480464597465464,0.0008681059212045094,-0.0007179409365151186,-0.2182375895487674,0.1839659560336015
3.849999999999962,0.36177530174144157,0.41679649601322644,0.9995951553573971,0.05128175468901801,0.06016626722449122,0.0008496371849541051,-0.0006669766833876786,-0.20834475855012602,0.17867246701254816
3.8599999999999617,0.36228689990760776,0.417396580992538,0.9996035610180282,0.05104080311370505,0.05985236900227647,0.0008315805361835748,-0.0006177665873684933,-0.1984379290543214,0.17337051972824283
3.8699999999999615,0.3627960936709397,0.4179935285004694,0.9996117881392529,0.05080087753475506,0.05953877514906027,0.0008139274808521103,-0.000570321936716857,-0.18851773071448588,0.16806047484670614
3.8799999999999613,0.36330289332518223,0.41858734160711275,0.9996198407152143,0.05056198452548078,0.05922549083975528,0.0007966696954029057,-0.0005246535532969884,-0.17858479410133754,0.1627426935767665
3.889999999999961,0.3638073092294318,0.4191780234340919,0.9996277226576576,0.05032413058264695,0.05891252120564884,0.000779799023177949,-0.0004807717898079572,-0.16863975066128029,0.1574175376442545
3.899999999999961,0.3643093518073683,0.41976557715412455,0.9996354377975825,0.05008732212601867,0.058599871334112014,0.0007633074709093379,-0.0004386865271389129,-0.15868323267454582,0.15208536926632238
3.9099999999999606,0.364809031546483,0.42035000599058164,0.9996429898868586,0.049851565497917624,0.058287546268316254,0.0007471872052853569,-0.0003984071718517264,-0.14871587321337812,0.14674655112588897
3.9199999999999604,0.36530635899730185,0.4209313132170439,0.9996503825998091,0.04961686696278608,0.057975551006957546,0.0007314305495903075,-0.0003599426537903874,-0.13873830610025578,0.1414014463462012
3.92999999999996,0.3658013447726045,0.42150950215685595,0.9996576195347596,0.049383232706758554,0.05766389050398777,0.0007160299804158829,-0.0003233014238179333,-0.12875116586615518,0.13605041846551175
3.93999999999996,0.366293999546639,0.42208457618267714,0.9996647042155555,0.049150668837240945,0.057352569668353025,0.0007009781244431176,-0.00028849145168166867,-0.11875508770885179,0.13069383141186547
3.9499999999999598,0.3667843340543324,0.4226565387160304,0.9996716400930467,0.04891918138249719,0.057041593363738756,0.0006862677552933192,-0.0002555202240053694,-0.1087507074512585,0.12533204947799215
3.9599999999999596,0.3672723590904973,0.42322539322684855,0.9996784305465415,0.04868877629124316,0.05673096640832148,0.0006718917904464444,-0.0002243947424109154,-0.09873866149980094,0.11996543729630271
3.9699999999999593,0.36775808550903427,0.4237911432330174,0.9996850788852304,0.04845945943224781,0.05642069357452688,0.0006578432882253317,-0.00019512152176860746,-0.08871958680282795,0.11459435981398194
3.979999999999959,0.36824152422213036,0.4243537922999177,0.9996915883495795,0.04823123659394155,0.05611077958879409,0.000644115444845048,-0.0001677065885755563,-0.07869412080905853,0.10921918226817838
3.989999999999959,0.3687226861994537,0.42491334403996356,0.9996979621126949,0.048004113484031566,0.05580122913134607,0.0006307015915252562,-0.00014215547946430258,-0.06866290142606574,0.10384027016128362
3.9999999999999587,0.36920158246734447,0.4254698021121394,0.9997042032816587,0.04777809572912416,0.055492046835965786,0.0006175951916648662,-0.00011847323984005911,-0.058626566978792996,0.09845798923630247
4.009999999999959,0.3696782241080018,0.4260231702215344,0.9997103148988364,0.047553188874354065,0.05518323728977817,0.0006047898380771645,-9.666442264797443e-05,-0.04858575616810644,0.09307270545230749
4.019999999999959,0.37015262225866724,0.42657345211887476,0.9997162999431584,0.04732939838302046,0.054874805033037564,0.0005922792502847576,-7.673308726953443e-05,-0.038541108029384756,0.08768478495997689
4.0299999999999585,0.3706247881108046,0.42712065160005397,0.9997221613313727,0.04710672963622989,0.05456675455892062,0.0005800572718725524,-5.868279854871768e-05,-0.028493261891141947,0.08229459407721079
4.039999999999958,0.37109473290927625,0.427664772505661,0.9997279019192735,0.04688518793254581,0.05425909031332448,0.0005681178678977433,-4.251662594896548e-05,-0.018442857333686252,0.07690249926482609
4.049999999999958,0.3715624679515157,0.42820581872050634,0.9997335245029025,0.04666477848764482,0.05395181669467009,0.0005564551223557049,-2.82371428393218e-05,-0.008390534147814868,0.07150886710232653
4.059999999999958,0.37202800458669727,0.42874379417314645,0.9997390318197262,0.046445506433979426,0.053644938053710546,0.0005450632357006329,-1.5846425910460495e-05,0.0016630677064533497,0.06611406426374507
4.069999999999958,0.3724913542149019,0.42927870283540603,0.9997444265497882,0.046227376820447474,0.053338458693344325,0.000533936522419457,-5.346054721228393e-06,0.011717308141110369,0.06071845749355701
4.079999999999957,0.37295252828628017,0.42981054872189856,0.9997497113168375,0.04601039461206794,0.05303238286843334,0.0005230694086585056,3.262888625177107e-06,0.021771546981353775,0.05532241358266063
4.089999999999957,0.37341153830021157,0.43033933588954487,0.9997548886894335,0.04579456468966327,0.052726714785625683,0.0005124564299011994,9.979819674998732e-06,0.031825144006741954,0.04992629934442611
4.099999999999957,0.37386839580446113,0.4308650684370903,0.9997599611820281,0.045579891849548075,0.052421458603182924,0.0005020922286961845,1.4804651687754377e-05,0.04187745899231094,0.04453048159080756
4.109999999999957,0.3743231123943327,0.4313877505046199,0.9997649312560252,0.04536638080322425,0.05211661843081193,0.0004919715524345456,1.7737795570060205e-05,0.05192785174965208,0.03913532710852057
4.119999999999957,0.3747756997118193,0.43190738627307196,0.9997698013208176,0.04515403617708237,0.05181219832950108,0.00048208925117515977,1.878015968054034e-05,0.06197568216794872,0.03374120263527906
4.129999999999956,0.3752261694447504,0.43242397996375,0.999774573734804,0.044942862512109445,0.0515082023113608,0.0004724402755172796,1.7933149504054714e-05,0.07202031025497015,0.02834847483609328
