time_s,phase,x,y,z,vx,vy,vz,speed,wp_x,wp_y,wp_z,v_cmd_x,v_cmd_y,v_cmd_z
8.24,TRACK_WP_8,-1.667389,-0.519323,0.932773,-1.750934,1.967159,0.006095,2.633538,-1.724691,-0.021328,0.983187,-0.217749,1.892382,0.191573
8.25,TRACK_WP_8,-1.684475,-0.499677,0.933129,-1.663915,1.962040,0.065172,2.573415,-1.724691,-0.021328,0.983187,-0.152820,1.817728,0.190219
8.26,TRACK_WP_8,-1.700633,-0.480081,0.934052,-1.565513,1.957346,0.118810,2.509213,-1.724691,-0.021328,0.983187,-0.091423,1.743261,0.186712
8.27,TRACK_WP_8,-1.715756,-0.460529,0.935481,-1.457632,1.953102,0.166062,2.442719,-1.724691,-0.021328,0.983187,-0.033955,1.668964,0.181281
8.28,TRACK_WP_8,-1.729760,-0.441017,0.937349,-1.342408,1.949304,0.206211,2.375788,-1.724691,-0.021328,0.983187,0.019263,1.594820,0.174181
8.29,TRACK_WP_8,-1.742584,-0.421541,0.939583,-1.222055,1.945950,0.238828,2.310233,-1.724691,-0.021328,0.983187,0.067993,1.520811,0.165693
8.30,TRACK_WP_8,-1.754186,-0.402097,0.942106,-1.098672,1.943041,0.263826,2.247686,-1.724691,-0.021328,0.983187,0.112080,1.446922,0.156105
8.31,TRACK_WP_8,-1.764546,-0.382679,0.944843,-0.974171,1.940569,0.281386,2.189519,-1.724691,-0.021328,0.983187,0.151447,1.373135,0.145707
8.32,TRACK_WP_8,-1.773661,-0.363284,0.947720,-0.850237,1.938518,0.291891,2.136810,-1.724691,-0.021328,0.983187,0.186084,1.299433,0.134774
8.33,TRACK_WP_8,-1.781545,-0.343907,0.950669,-0.728313,1.936867,0.295869,2.090318,-1.724691,-0.021328,0.983187,0.216043,1.225802,0.123566
8.34,TRACK_WP_8,-1.788224,-0.324545,0.953629,-0.609603,1.935585,0.293940,2.050490,-1.724691,-0.021328,0.983187,0.241424,1.152226,0.112320
8.35,TRACK_WP_8,-1.793736,-0.305194,0.956542,-0.495086,1.934643,0.286785,2.017473,-1.724691,-0.021328,0.983187,0.262370,1.078692,0.101248
8.36,TRACK_WP_8,-1.798127,-0.285851,0.959362,-0.385529,1.934005,0.275112,1.991154,-1.724691,-0.021328,0.983187,0.279056,1.005188,0.090535
8.37,TRACK_WP_8,-1.801449,-0.266513,0.962044,-0.281509,1.933641,0.259634,1.971198,-1.724691,-0.021328,0.983187,0.291681,0.931703,0.080341
8.38,TRACK_WP_8,-1.803764,-0.247177,0.964555,-0.181696,1.933554,0.242525,1.957157,-1.724691,-0.021328,0.983187,0.300475,0.858227,0.070801
8.39,TRACK_WP_8,-1.805122,-0.227844,0.966873,-0.091218,1.932975,0.220500,1.947648,-1.724691,-0.021328,0.983187,0.305636,0.784760,0.061994
8.40,TRACK_WP_8,-1.805619,-0.208524,0.968950,-0.010557,1.930572,0.193644,1.940288,-1.724691,-0.021328,0.983187,0.307527,0.711346,0.054099
8.41,TRACK_WP_8,-1.805340,-0.189244,0.970753,0.065503,1.924652,0.166917,1.932987,-1.724691,-0.021328,0.983187,0.306467,0.638083,0.047249
8.42,TRACK_WP_8,-1.804318,-0.170050,0.972296,0.139912,1.912846,0.143773,1.923337,-1.724691,-0.021328,0.983187,0.302583,0.565144,0.041385
8.43,TRACK_WP_8,-1.802569,-0.151011,0.973620,0.211276,1.892920,0.123722,1.908688,-1.724691,-0.021328,0.983187,0.295935,0.492797,0.036352
8.44,TRACK_WP_8,-1.800123,-0.132220,0.974760,0.279121,1.862758,0.107263,1.886606,-1.724691,-0.021328,0.983187,0.286641,0.421390,0.032021
8.45,TRACK_WP_8,-1.797017,-0.113788,0.975757,0.343275,1.820315,0.095270,1.854848,-1.724691,-0.021328,0.983187,0.274837,0.351348,0.028234
8.46,TRACK_WP_8,-1.793289,-0.095847,0.976656,0.402987,1.763981,0.088019,1.811567,-1.724691,-0.021328,0.983187,0.260673,0.283171,0.024815
8.47,REACH_WP_8,-1.788991,-0.078540,0.977506,0.456925,1.693037,0.084992,1.755670,-1.724691,-0.021328,0.983187,0.000000,0.000000,0.000000
8.47,HOVER_WP_8,-1.788991,-0.078540,0.977506,0.456925,1.693037,0.084992,1.755670,-1.724691,-0.021328,0.983187,0.000000,0.000000,0.000000
8.48,HOVER_WP_8,-1.784188,-0.062013,0.978342,0.503688,1.606813,0.085914,1.686099,-1.724691,-0.021328,0.983187,0.000000,0.000000,0.000000
8.49,TRACK_WP_9,-1.778964,-0.046418,0.979195,0.539938,1.507544,0.087152,1.603689,0.841035,1.276872,1.214810,3.025139,1.527916,0.272048
8.50,TRACK_WP_9,-1.773445,-0.031858,0.980038,0.567034,1.377534,0.103950,1.493296,0.841035,1.276872,1.214810,3.030604,1.517030,0.272139
8.51,TRACK_WP_9,-1.767724,-0.018604,0.981004,0.575529,1.270368,0.090407,1.397584,0.841035,1.276872,1.214810,3.035434,1.507359,0.272046
8.52,TRACK_WP_9,-1.761970,-0.006407,0.981794,0.573883,1.171523,0.065689,1.306187,0.841035,1.276872,1.214810,3.039762,1.498600,0.272114
8.53,TRACK_WP_9,-1.756267,0.004866,0.982292,0.566527,1.088033,0.030714,1.227075,0.841035,1.276872,1.214810,3.043658,1.490605,0.272477
8.54,TRACK_WP_9,-1.750649,0.015396,0.982396,0.557531,1.023664,-0.013680,1.165725,0.841035,1.276872,1.214810,3.047204,1.483197,0.273264
8.55,TRACK_WP_9,-1.745119,0.025362,0.982028,0.548942,0.973334,-0.062222,1.119191,0.841035,1.276872,1.214810,3.050478,1.476209,0.274577
8.56,TRACK_WP_9,-1.739668,0.034876,0.981174,0.541513,0.930646,-0.107924,1.082121,0.841035,1.276872,1.214810,3.053524,1.469548,0.276441
8.57,TRACK_WP_9,-1.734281,0.043992,0.979896,0.536406,0.892240,-0.144195,1.051007,0.841035,1.276872,1.214810,3.056369,1.463175,0.278795
8.58,TRACK_WP_9,-1.728925,0.052744,0.978319,0.536526,0.854061,-0.154219,1.020326,0.841035,1.276872,1.214810,3.059030,1.457084,0.281496
8.59,TRACK_WP_9,-1.723527,0.061137,0.976757,0.548072,0.821250,-0.130612,0.995939,0.841035,1.276872,1.214810,3.061521,1.451320,0.284182
8.60,TRACK_WP_9,-1.717941,0.069248,0.975586,0.576286,0.802517,-0.080397,0.991263,0.841035,1.276872,1.214810,3.063878,1.445896,0.286425
8.61,TRACK_WP_9,-1.711978,0.077258,0.975042,0.623091,0.803717,-0.015720,1.017079,0.841035,1.276872,1.214810,3.066164,1.440735,0.287961
8.62,TRACK_WP_9,-1.705451,0.085386,0.975194,0.686872,0.826392,0.049817,1.075731,0.841035,1.276872,1.214810,3.068448,1.435709,0.288731
8.63,TRACK_WP_9,-1.698205,0.093846,0.975982,0.765080,0.868956,0.107045,1.162708,0.841035,1.276872,1.214810,3.070790,1.430675,0.288823
8.64,TRACK_WP_9,-1.690116,0.102818,0.977279,0.853900,0.927499,0.148901,1.269477,0.841035,1.276872,1.214810,3.073237,1.425497,0.288402
8.65,TRACK_WP_9,-1.681102,0.112435,0.978899,0.947980,0.995954,0.169957,1.385452,0.841035,1.276872,1.214810,3.075816,1.420064,0.287700
8.66,TRACK_WP_9,-1.671138,0.122763,0.980620,1.042447,1.068159,0.168744,1.502043,0.841035,1.276872,1.214810,3.078537,1.414301,0.286988
8.67,TRACK_WP_9,-1.660242,0.133812,0.982223,1.133421,1.139148,0.146966,1.613661,0.841035,1.276872,1.214810,3.081390,1.408167,0.286530
8.68,TRACK_WP_9,-1.648465,0.145551,0.983519,1.218588,1.205957,0.108442,1.717861,0.841035,1.276872,1.214810,3.084359,1.401648,0.286557
8.69,TRACK_WP_9,-1.635869,0.157931,0.984365,1.297458,1.267786,0.057981,1.814949,0.841035,1.276872,1.214810,3.087423,1.394743,0.287246
8.70,TRACK_WP_9,-1.622514,0.170908,0.984666,1.371241,1.325670,0.000562,1.907276,0.841035,1.276872,1.214810,3.090568,1.387454,0.288720
8.71,TRACK_WP_9,-1.608441,0.184449,0.984376,1.442342,1.381854,-0.059003,1.998338,0.841035,1.276872,1.214810,3.093786,1.379775,0.291048
8.72,TRACK_WP_9,-1.593663,0.198551,0.983496,1.513463,1.438995,-0.116007,2.091586,0.841035,1.276872,1.214810,3.097078,1.371688,0.294245
8.73,TRACK_WP_9,-1.578172,0.213233,0.982075,1.586567,1.499304,-0.165689,2.189192,0.841035,1.276872,1.214810,3.100456,1.363160,0.298273
8.74,TRACK_WP_9,-1.561943,0.228535,0.980208,1.662198,1.563936,-0.203181,2.291305,0.841035,1.276872,1.214810,3.103943,1.354145,0.303037
8.75,TRACK_WP_9,-1.544951,0.244501,0.978042,1.739278,1.632651,-0.223715,2.395973,0.841035,1.276872,1.214810,3.107570,1.344587,0.308373
8.76,TRACK_WP_9,-1.527197,0.261162,0.975761,1.813143,1.701706,-0.225993,2.496871,0.841035,1.276872,1.214810,3.111373,1.334436,0.314061
8.77,TRACK_WP_9,-1.508735,0.278501,0.973549,1.879698,1.767277,-0.210230,2.588577,0.841035,1.276872,1.214810,3.115381,1.323664,0.319870
8.78,TRACK_WP_9,-1.489653,0.296469,0.971579,1.936299,1.826358,-0.178167,2.667692,0.841035,1.276872,1.214810,3.119611,1.312264,0.325562
8.79,TRACK_WP_9,-1.470057,0.314989,0.970004,1.981663,1.877031,-0.132868,2.732743,0.841035,1.276872,1.214810,3.124075,1.300249,0.330923
8.80,TRACK_WP_9,-1.450063,0.333973,0.968936,2.015629,1.918465,-0.078227,2.783772,0.841035,1.276872,1.214810,3.128774,1.287645,0.335771
8.81,TRACK_WP_9,-1.429782,0.353326,0.968448,2.038945,1.950779,-0.018294,2.821909,0.841035,1.276872,1.214810,3.133705,1.274485,0.339977
8.82,TRACK_WP_9,-1.409315,0.372960,0.968575,2.053002,1.974773,0.043364,2.848934,0.841035,1.276872,1.214810,3.138855,1.260803,0.343456
8.83,TRACK_WP_9,-1.388747,0.392798,0.969317,2.059505,1.991604,0.104026,2.866857,0.841035,1.276872,1.214810,3.144213,1.246632,0.346170
8.84,TRACK_WP_9,-1.368145,0.412773,0.970654,2.060191,2.002522,0.161865,2.877617,0.841035,1.276872,1.214810,3.149762,1.231999,0.348108
8.85,TRACK_WP_9,-1.347557,0.432833,0.972553,2.056639,2.008706,0.215800,2.882921,0.841035,1.276872,1.214810,3.155486,1.216925,0.349284
8.86,TRACK_WP_9,-1.327022,0.452936,0.974969,2.050177,2.011194,0.265297,2.884183,0.841035,1.276872,1.214810,3.161370,1.201430,0.349726
8.87,TRACK_WP_9,-1.306560,0.473048,0.977857,2.041869,2.010871,0.310186,2.882542,0.841035,1.276872,1.214810,3.167396,1.185526,0.349472
8.88,TRACK_WP_9,-1.286188,0.493147,0.981171,2.032529,2.008476,0.350527,2.878892,0.841035,1.276872,1.214810,3.173551,1.169221,0.348560
8.89,TRACK_WP_9,-1.265912,0.513213,0.984867,2.022768,2.004624,0.386511,2.873934,0.841035,1.276872,1.214810,3.179821,1.152521,0.347032
8.90,TRACK_WP_9,-1.245733,0.533236,0.988901,2.013030,1.999816,0.418394,2.868206,0.841035,1.276872,1.214810,3.186194,1.135426,0.344930
8.91,TRACK_WP_9,-1.225651,0.553207,0.993234,2.003629,1.994460,0.446464,2.862120,0.841035,1.276872,1.214810,3.192657,1.117932,0.342294
8.92,TRACK_WP_9,-1.205660,0.573124,0.997830,1.994785,1.988876,0.471010,2.855984,0.841035,1.276872,1.214810,3.199202,1.100034,0.339163
8.93,TRACK_WP_9,-1.185753,0.592985,1.002655,1.986637,1.983315,0.492311,2.850024,0.841035,1.276872,1.214810,3.205818,1.081721,0.335571
8.94,TRACK_WP_9,-1.165925,0.612791,1.007676,1.979273,1.977962,0.510628,2.844397,0.841035,1.276872,1.214810,3.212498,1.062982,0.331554
8.95,TRACK_WP_9,-1.146165,0.632545,1.012867,1.972732,1.972950,0.526202,2.839206,0.841035,1.276872,1.214810,3.219232,1.043800,0.327144
8.96,TRACK_WP_9,-1.126467,0.652251,1.018201,1.967022,1.968367,0.539250,2.834507,0.841035,1.276872,1.214810,3.226015,1.024161,0.322371
8.97,TRACK_WP_9,-1.106822,0.671914,1.023652,1.962125,1.964265,0.549968,2.830324,0.841035,1.276872,1.214810,3.232838,1.004044,0.317262
8.98,TRACK_WP_9,-1.087222,0.691538,1.029200,1.958004,1.960669,0.558534,2.826652,0.841035,1.276872,1.214810,3.239694,0.983429,0.311846
8.99,TRACK_WP_9,-1.067660,0.711129,1.034823,1.954611,1.957557,0.565143,2.823459,0.841035,1.276872,1.214810,3.246577,0.962297,0.306147
9.00,TRACK_WP_9,-1.048128,0.730690,1.040502,1.951888,1.954732,0.569871,2.820567,0.841035,1.276872,1.214810,3.253477,0.940624,0.300189
9.01,TRACK_WP_9,-1.028620,0.750223,1.046219,1.949766,1.951696,0.572749,2.817578,0.841035,1.276872,1.214810,3.260386,0.918395,0.293996
9.02,TRACK_WP_9,-1.009131,0.769721,1.051957,1.948174,1.947742,0.573964,2.813986,0.841035,1.276872,1.214810,3.267291,0.895601,0.287590
9.03,TRACK_WP_9,-0.989655,0.789172,1.057699,1.947043,1.942103,0.573787,2.809265,0.841035,1.276872,1.214810,3.274175,0.872249,0.280993
9.04,TRACK_WP_9,-0.970189,0.808555,1.063433,1.946306,1.934065,0.572490,2.802938,0.841035,1.276872,1.214810,3.281021,0.848355,0.274219
9.05,TRACK_WP_9,-0.950728,0.827843,1.069148,1.945903,1.923043,0.570293,2.794614,0.841035,1.276872,1.214810,3.287806,0.823950,0.267283
9.06,TRACK_WP_9,-0.931270,0.847004,1.074838,1.945777,1.908604,0.567353,2.784009,0.841035,1.276872,1.214810,3.294507,0.799076,0.260192
9.07,TRACK_WP_9,-0.911811,0.866002,1.080494,1.945874,1.890478,0.563759,2.770949,0.841035,1.276872,1.214810,3.301102,0.773784,0.252955
9.08,TRACK_WP_9,-0.892351,0.884801,1.086111,1.946144,1.868543,0.559538,2.755360,0.841035,1.276872,1.214810,3.307565,0.748133,0.245578
9.09,TRACK_WP_9,-0.872888,0.903361,1.091682,1.946539,1.842804,0.554666,2.737261,0.841035,1.276872,1.214810,3.313875,0.722186,0.238069
9.10,TRACK_WP_9,-0.853420,0.921645,1.097201,1.947019,1.813374,0.549091,2.716746,0.841035,1.276872,1.214810,3.320010,0.696011,0.230436
9.11,TRACK_WP_9,-0.833948,0.939617,1.102660,1.947546,1.780445,0.542743,2.693973,0.841035,1.276872,1.214810,3.325950,0.669676,0.222692
9.12,TRACK_WP_9,-0.814469,0.957243,1.108052,1.948092,1.744272,0.535559,2.669152,0.841035,1.276872,1.214810,3.331677,0.643249,0.214849
9.13,TRACK_WP_9,-0.794986,0.974493,1.113368,1.948631,1.705147,0.527487,2.642524,0.841035,1.276872,1.214810,3.337176,0.616798,0.206924
9.14,TRACK_WP_9,-0.775497,0.991337,1.118598,1.949145,1.663385,0.518496,2.614356,0.841035,1.276872,1.214810,3.342434,0.590389,0.198933
9.15,TRACK_WP_9,-0.756003,1.007753,1.123734,1.949623,1.619309,0.508579,2.584927,0.841035,1.276872,1.214810,3.347442,0.564083,0.190898
9.16,TRACK_WP_9,-0.736505,1.023717,1.128766,1.950057,1.573240,0.497751,2.554518,0.841035,1.276872,1.214810,3.352192,0.537942,0.182839
9.17,TRACK_WP_9,-0.717002,1.039212,1.133686,1.950443,1.525490,0.486050,2.523409,0.841035,1.276872,1.214810,3.356678,0.512022,0.174776
9.18,TRACK_WP_9,-0.697496,1.054222,1.138484,1.950780,1.476356,0.473529,2.491866,0.841035,1.276872,1.214810,3.360898,0.486376,0.166732
9.19,TRACK_WP_9,-0.677987,1.068735,1.143154,1.951070,1.426116,0.460259,2.460146,0.841035,1.276872,1.214810,3.364853,0.461054,0.158728
9.20,TRACK_WP_9,-0.658475,1.082741,1.147688,1.951315,1.375029,0.446318,2.428484,0.841035,1.276872,1.214810,3.368543,0.436101,0.150785
9.21,TRACK_WP_9,-0.638960,1.096234,1.152079,1.951521,1.323333,0.431792,2.397100,0.841035,1.276872,1.214810,3.371971,0.411561,0.142924
9.22,TRACK_WP_9,-0.619444,1.109207,1.156323,1.951692,1.271247,0.416772,2.366193,0.841035,1.276872,1.214810,3.375144,0.387473,0.135163
9.23,TRACK_WP_9,-0.599927,1.121658,1.160414,1.951832,1.218968,0.401348,2.335939,0.841035,1.276872,1.214810,3.378067,0.363872,0.127522
9.24,TRACK_WP_9,-0.580408,1.133586,1.164349,1.951947,1.166675,0.385610,2.306496,0.841035,1.276872,1.214810,3.380748,0.340792,0.120016
9.25,TRACK_WP_9,-0.560888,1.144991,1.168126,1.952041,1.114532,0.369644,2.277999,0.841035,1.276872,1.214810,3.383196,0.318263,0.112661
9.26,TRACK_WP_9,-0.541367,1.155877,1.171742,1.952118,1.062682,0.353534,2.250565,0.841035,1.276872,1.214810,3.385421,0.296311,0.105470
9.27,TRACK_WP_9,-0.521846,1.166246,1.175197,1.952182,1.011259,0.337358,2.224291,0.841035,1.276872,1.214810,3.387433,0.274962,0.098458
9.28,TRACK_WP_9,-0.502323,1.176103,1.178490,1.952236,0.960381,0.321187,2.199254,0.841035,1.276872,1.214810,3.389243,0.254237,0.091634
9.29,TRACK_WP_9,-0.482801,1.185455,1.181622,1.952284,0.910154,0.305089,2.175516,0.841035,1.276872,1.214810,3.390862,0.234155,0.085008
9.30,TRACK_WP_9,-0.463278,1.194308,1.184593,1.952326,0.860673,0.289123,2.153121,0.841035,1.276872,1.214810,3.392302,0.214736,0.078589
9.31,TRACK_WP_9,-0.443754,1.202671,1.187406,1.952367,0.812026,0.273346,2.132098,0.841035,1.276872,1.214810,3.393574,0.195992,0.072385
9.32,TRACK_WP_9,-0.424230,1.210552,1.190061,1.952405,0.764291,0.257805,2.112461,0.841035,1.276872,1.214810,3.394691,0.177938,0.066400
9.33,TRACK_WP_9,-0.404706,1.217960,1.192563,1.952444,0.717536,0.242546,2.094212,0.841035,1.276872,1.214810,3.395664,0.160585,0.060641
9.34,TRACK_WP_9,-0.385181,1.224905,1.194914,1.952484,0.671826,0.227608,2.077342,0.841035,1.276872,1.214810,3.396505,0.143944,0.055110
9.35,TRACK_WP_9,-0.365656,1.231400,1.197117,1.952525,0.627217,0.213023,2.061827,0.841035,1.276872,1.214810,3.397224,0.128021,0.049811
9.36,TRACK_WP_9,-0.346131,1.237453,1.199176,1.952567,0.583760,0.198823,2.047638,0.841035,1.276872,1.214810,3.397833,0.112823,0.044746
9.37,TRACK_WP_9,-0.326605,1.243079,1.201095,1.952610,0.541502,0.185032,2.034735,0.841035,1.276872,1.214810,3.398343,0.098355,0.039915
9.38,TRACK_WP_9,-0.307079,1.248287,1.202879,1.952655,0.500484,0.171673,2.023071,0.841035,1.276872,1.214810,3.398763,0.084620,0.035320
9.39,TRACK_WP_9,-0.287552,1.253092,1.204531,1.952701,0.460742,0.158764,2.012593,0.841035,1.276872,1.214810,3.399105,0.071621,0.030959
9.40,TRACK_WP_9,-0.268025,1.257506,1.206056,1.952748,0.422310,0.146319,2.003243,0.841035,1.276872,1.214810,3.399376,0.059359,0.026832
9.41,TRACK_WP_9,-0.248497,1.261543,1.207459,1.952796,0.385217,0.134351,1.994957,0.841035,1.276872,1.214810,3.399586,0.047832,0.022936
9.42,TRACK_WP_9,-0.228969,1.265215,1.208745,1.952844,0.349489,0.122869,1.987671,0.841035,1.276872,1.214810,3.399744,0.037039,0.019271
9.43,TRACK_WP_9,-0.209440,1.268537,1.209918,1.952891,0.315147,0.111880,1.981317,0.841035,1.276872,1.214810,3.399856,0.026977,0.015832
9.44,TRACK_WP_9,-0.189911,1.271523,1.210984,1.952938,0.282210,0.101388,1.975826,0.841035,1.276872,1.214810,3.399931,0.017642,0.012617
9.45,TRACK_WP_9,-0.170381,1.274186,1.211948,1.952983,0.250696,0.091396,1.971127,0.841035,1.276872,1.214810,3.399974,0.009030,0.009622
9.46,TRACK_WP_9,-0.150851,1.276542,1.212814,1.953026,0.220617,0.081903,1.967153,0.841035,1.276872,1.214810,3.399993,0.001134,0.006842
9.47,TRACK_WP_9,-0.131321,1.278603,1.213588,1.953068,0.191983,0.072909,1.963835,0.841035,1.276872,1.214810,3.399992,-0.006052,0.004275
9.48,TRACK_WP_9,-0.111790,1.280386,1.214274,1.953107,0.164803,0.064410,1.961105,0.841035,1.276872,1.214810,3.399976,-0.012538,0.001914
9.49,TRACK_WP_9,-0.092259,1.281904,1.214877,1.953142,0.139081,0.056401,1.958900,0.841035,1.276872,1.214810,3.399951,-0.018331,-0.000245
9.50,TRACK_WP_9,-0.072727,1.283173,1.215403,1.953175,0.114820,0.048876,1.957157,0.841035,1.276872,1.214810,3.399918,-0.023441,-0.002206
9.51,TRACK_WP_9,-0.053195,1.284206,1.215856,1.953204,0.092020,0.041827,1.955818,0.841035,1.276872,1.214810,3.398076,-0.027866,-0.003975
9.52,TRACK_WP_9,-0.033663,1.285018,1.216241,1.953230,0.070679,0.035247,1.954826,0.841035,1.276872,1.214810,3.323853,-0.030953,-0.005437
9.53,TRACK_WP_9,-0.014131,1.285624,1.216562,1.953251,0.050793,0.029122,1.954128,0.841035,1.276872,1.214810,3.249630,-0.033256,-0.006658
9.54,TRACK_WP_9,0.005402,1.286039,1.216824,1.953268,0.032363,0.023449,1.953677,0.841035,1.276872,1.214810,3.175406,-0.034832,-0.007654
9.55,TRACK_WP_9,0.024935,1.286276,1.217032,1.953281,0.015398,0.018230,1.953427,0.841035,1.276872,1.214810,3.101182,-0.035735,-0.008444
9.56,TRACK_WP_9,0.044468,1.286352,1.217190,1.953291,-0.000088,0.013469,1.953337,0.841035,1.276872,1.214810,3.026957,-0.036021,-0.009044
9.57,TRACK_WP_9,0.064000,1.286280,1.217302,1.953296,-0.014076,0.009168,1.953368,0.841035,1.276872,1.214810,2.952732,-0.035747,-0.009471
9.58,TRACK_WP_9,0.083533,1.286075,1.217374,1.953297,-0.026553,0.005325,1.953485,0.841035,1.276872,1.214810,2.878507,-0.034971,-0.009743
9.59,TRACK_WP_9,0.103066,1.285754,1.217409,1.953294,-0.037510,0.001932,1.953655,0.841035,1.276872,1.214810,2.804281,-0.033749,-0.009878
9.60,TRACK_WP_9,0.122599,1.285330,1.217413,1.953286,-0.046952,-0.001023,1.953851,0.841035,1.276872,1.214810,2.730056,-0.032140,-0.009892
9.61,TRACK_WP_9,0.142132,1.284820,1.217390,1.953274,-0.054897,-0.003559,1.954048,0.841035,1.276872,1.214810,2.655832,-0.030200,-0.009802
9.62,TRACK_WP_9,0.161665,1.284237,1.217342,1.953255,-0.061373,-0.005701,1.954228,0.841035,1.276872,1.214810,2.581608,-0.027987,-0.009624
9.63,TRACK_WP_9,0.181197,1.283597,1.217276,1.953232,-0.066426,-0.007476,1.954375,0.841035,1.276872,1.214810,2.507385,-0.025554,-0.009370
9.64,TRACK_WP_9,0.200729,1.282913,1.217193,1.953202,-0.070113,-0.008916,1.954480,0.841035,1.276872,1.214810,2.433162,-0.022956,-0.009056
9.65,TRACK_WP_9,0.220261,1.282199,1.217098,1.953167,-0.072504,-0.010053,1.954538,0.841035,1.276872,1.214810,2.358941,-0.020242,-0.008693
9.66,TRACK_WP_9,0.239793,1.281467,1.216992,1.953127,-0.073677,-0.010922,1.954546,0.841035,1.276872,1.214810,2.284722,-0.017461,-0.008292
9.67,TRACK_WP_9,0.259324,1.280730,1.216879,1.953081,-0.073722,-0.011556,1.954506,0.841035,1.276872,1.214810,2.210504,-0.014657,-0.007863
9.68,TRACK_WP_9,0.278854,1.279996,1.216761,1.953031,-0.072735,-0.011985,1.954422,0.841035,1.276872,1.214810,2.136288,-0.011871,-0.007414
9.69,TRACK_WP_9,0.298384,1.279278,1.216639,1.952977,-0.070817,-0.012241,1.954299,0.841035,1.276872,1.214810,2.062074,-0.009141,-0.006952
9.70,TRACK_WP_9,0.317914,1.278583,1.216516,1.952921,-0.068075,-0.012350,1.954146,0.841035,1.276872,1.214810,1.987862,-0.006499,-0.006483
9.71,TRACK_WP_9,0.337443,1.277919,1.216392,1.952862,-0.064614,-0.012336,1.953969,0.841035,1.276872,1.214810,1.913652,-0.003976,-0.006013
9.72,TRACK_WP_9,0.356971,1.277293,1.216269,1.952801,-0.060544,-0.012222,1.953778,0.841035,1.276872,1.214810,1.839444,-0.001596,-0.005545
9.73,TRACK_WP_9,0.376499,1.276710,1.216148,1.952740,-0.055971,-0.012025,1.953579,0.841035,1.276872,1.214810,1.765239,0.000619,-0.005083
9.74,TRACK_WP_9,0.396026,1.276174,1.216029,1.952680,-0.051000,-0.011761,1.953381,0.841035,1.276872,1.214810,1.691036,0.002653,-0.004631
9.75,TRACK_WP_9,0.415552,1.275691,1.215912,1.952621,-0.045732,-0.011442,1.953190,0.841035,1.276872,1.214810,1.616835,0.004491,-0.004189
9.76,TRACK_WP_9,0.435078,1.275260,1.215800,1.952564,-0.040263,-0.011078,1.953010,0.841035,1.276872,1.214810,1.542637,0.006126,-0.003760
9.77,TRACK_WP_9,0.454603,1.274886,1.215691,1.952509,-0.034685,-0.010678,1.952846,0.841035,1.276872,1.214810,1.468440,0.007550,-0.003347
9.78,TRACK_WP_9,0.474128,1.274567,1.215586,1.952457,-0.029082,-0.010248,1.952701,0.841035,1.276872,1.214810,1.394246,0.008762,-0.002949
9.79,TRACK_WP_9,0.493653,1.274304,1.215486,1.952409,-0.023533,-0.009792,1.952575,0.841035,1.276872,1.214810,1.320054,0.009761,-0.002568
9.80,TRACK_WP_9,0.513177,1.274096,1.215390,1.952364,-0.018107,-0.009316,1.952470,0.841035,1.276872,1.214810,1.245863,0.010551,-0.002205
9.81,TRACK_WP_9,0.532700,1.273941,1.215299,1.952323,-0.012869,-0.008821,1.952386,0.841035,1.276872,1.214810,1.171674,0.011139,-0.001860
9.82,TRACK_WP_9,0.552223,1.273838,1.215214,1.952287,-0.007873,-0.008312,1.952320,0.841035,1.276872,1.214810,1.097486,0.011533,-0.001534
9.83,TRACK_WP_9,0.571746,1.273783,1.215133,1.952254,-0.003168,-0.007790,1.952272,0.841035,1.276872,1.214810,1.023300,0.011742,-0.001229
9.84,TRACK_WP_9,0.591268,1.273773,1.215058,1.952226,0.001207,-0.007258,1.952239,0.841035,1.276872,1.214810,0.949115,0.011778,-0.000943
9.85,TRACK_WP_9,0.610790,1.273805,1.214987,1.952144,0.005231,-0.006410,1.952162,0.841035,1.276872,1.214810,0.874931,0.011655,-0.000672
9.86,TRACK_WP_9,0.630309,1.273876,1.214921,1.951440,0.008869,-0.005503,1.951468,0.841035,1.276872,1.214810,0.800758,0.011386,-0.000423
9.87,TRACK_WP_9,0.649812,1.273981,1.214862,1.948550,0.012067,-0.005817,1.948596,0.841035,1.276872,1.214810,0.726648,0.010988,-0.000198
9.88,TRACK_WP_9,0.669266,1.274116,1.214801,1.941244,0.014870,-0.005917,1.941310,0.841035,1.276872,1.214810,0.652723,0.010475,0.000033
9.89,TRACK_WP_9,0.688614,1.274277,1.214746,1.926882,0.017334,-0.003474,1.926963,0.841035,1.276872,1.214810,0.579200,0.009862,0.000242
9.90,TRACK_WP_9,0.707774,1.274461,1.214728,1.902797,0.019474,0.002708,1.902898,0.841035,1.276872,1.214810,0.506392,0.009163,0.000313
9.91,TRACK_WP_9,0.726637,1.274665,1.214787,1.866711,0.021277,0.012747,1.866876,0.841035,1.276872,1.214810,0.434712,0.008388,0.000088
9.92,REACH_WP_9,0.745074,1.274885,1.214963,1.816998,0.022717,0.025995,1.817326,0.841035,1.276872,1.214810,0.000000,0.000000,0.000000
9.92,HOVER_WP_9,0.745074,1.274885,1.214963,1.816998,0.022717,0.025995,1.817326,0.841035,1.276872,1.214810,0.000000,0.000000,0.000000
